,Year,From_League,To_League,Longitude,Latitude,Distinction,Season,From_League_name,To_League_name,Fee_total,From_To,From_Country,new_distinction
820,2021,ES1,L1,9.93845140693526,51.5028955530727,18,21/22,LaLiga,Bundesliga,0,LaLigaBundesliga,Spain,18
821,2021,L1,FR1,2.373990788677,46.8151312885301,0,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,9
822,2021,L1,FR1,3.33787085411091,47.1012360918917,1,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,8
823,2021,L1,FR1,4.28041882571043,47.4512704620343,2,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,7
824,2021,L1,FR1,5.19739985328873,47.8636617011617,3,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,6
825,2021,L1,FR1,6.08469395845426,48.336556943246,4,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,5
826,2021,L1,FR1,6.93831454559573,48.8678314789201,5,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,4
827,2021,L1,FR1,7.7544263135806,49.4550983017563,6,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,3
828,2021,L1,FR1,8.52936248769049,50.0957188330409,7,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,2
829,2021,L1,FR1,9.25964129437052,50.7868147768588,8,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,1
830,2021,L1,FR1,9.94198160477199,51.5252810522219,9,21/22,Bundesliga,Ligue 1,37000000,BundesligaLigue 1,Germany,0
831,2021,FR1,L1,9.94956172111757,51.520763926178,0,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,9
832,2021,FR1,L1,8.98554693765282,51.2351133768894,1,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,8
833,2021,FR1,L1,8.04283411925509,50.8855232153057,2,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,7
834,2021,FR1,L1,7.12565885676478,50.4735641434025,3,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,6
835,2021,FR1,L1,6.23814200126717,50.0010870854885,4,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,5
836,2021,FR1,L1,5.38427114918662,49.4702148720371,5,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,4
837,2021,FR1,L1,4.56788272609127,48.8833327018501,6,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,3
838,2021,FR1,L1,3.7926447497057,48.243077425404,7,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,2
839,2021,FR1,L1,3.06204034957667,47.552325697531,8,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,1
840,2021,FR1,L1,2.37935211743811,46.8141810526632,9,21/22,Ligue 1,Bundesliga,42750000,Ligue 1Bundesliga,France,0
841,2021,L1,GB1,9.94808959143682,51.524941009034,0,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,0
842,2021,L1,GB1,8.97197213328501,51.8597782601902,1,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,1
843,2021,L1,GB1,7.98286779465887,52.1540466481995,2,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,2
844,2021,L1,GB1,6.98246188476682,52.4072447767938,3,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,3
845,2021,L1,GB1,5.97245896927115,52.6189412282541,4,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,4
846,2021,L1,GB1,4.95457996592295,52.7887752984918,5,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,5
847,2021,L1,GB1,3.93055921233492,52.9164576116429,6,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,6
848,2021,L1,GB1,2.90214151088858,53.0017706131284,7,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,7
849,2021,L1,GB1,1.8710791558108,53.0445689403394,8,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,8
850,2021,L1,GB1,0.839128947485076,53.0447796703172,9,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,9
851,2021,L1,GB1,-0.191950800914948,53.0024024440044,10,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,10
852,2021,L1,GB1,-1.22040325936971,52.917509466857,11,21/22,Bundesliga,Premier League,187500000,BundesligaPremier League,Germany,11
853,2021,GB1,L1,-1.23339818829052,52.9154848567832,0,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,0
854,2021,GB1,L1,-0.257228145543142,52.5808009394623,1,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,1
855,2021,GB1,L1,0.731922404912512,52.2866879247828,2,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,2
856,2021,GB1,L1,1.73236807512891,52.0336469442759,3,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,3
857,2021,GB1,L1,2.74240423169714,51.8221091479002,4,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,4
858,2021,GB1,L1,3.76030990022755,51.652434969416,5,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,5
859,2021,GB1,L1,4.78435069767331,51.5249135122518,6,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,6
860,2021,GB1,L1,5.81278178750069,51.4397620569085,7,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,7
861,2021,GB1,L1,6.84385085267072,51.3971256907404,8,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,8
862,2021,GB1,L1,7.87580108136673,51.3970770607452,9,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,9
863,2021,GB1,L1,8.90687416038038,51.4396162497823,10,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,10
864,2021,GB1,L1,9.93531327105591,51.5246707764316,11,21/22,Premier League,Bundesliga,34550000,Premier LeagueBundesliga,United Kingdom,11
865,2021,L1,IT1,12.7194664000327,42.6750640283958,0,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,9
866,2021,L1,IT1,12.5775158771036,43.7003755934881,1,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,8
867,2021,L1,IT1,12.3932444835764,44.718932322394,2,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,7
868,2021,L1,IT1,12.1669681089005,45.7289881420077,3,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,6
869,2021,L1,IT1,11.8990746500689,46.7288115520092,4,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,5
870,2021,L1,IT1,11.590023346661,47.7166885931099,5,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,4
871,2021,L1,IT1,11.2403439935853,48.6909257852271,6,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,3
872,2021,L1,IT1,10.8506360328727,49.6498530305534,7,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,2
873,2021,L1,IT1,10.4215675260754,50.5918264765415,8,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,1
874,2021,L1,IT1,9.95387400903436,51.515231333898,9,21/22,Bundesliga,Serie A,44650000,BundesligaSerie A,Germany,0
875,2021,IT1,L1,9.9485571835693,51.5248145907371,0,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,9
876,2021,IT1,L1,10.0906043401725,50.499516408854,1,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,8
877,2021,IT1,L1,10.2749717305513,49.4809770518153,2,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,7
878,2021,IT1,L1,10.5013433006923,48.4709425629468,3,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,6
879,2021,IT1,L1,10.7693309904126,47.471144406002,4,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,5
880,2021,IT1,L1,11.0784753985965,46.4832964969793,5,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,4
881,2021,IT1,L1,11.4282465707293,45.5090922660211,6,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,3
882,2021,IT1,L1,11.8180449073784,44.550201754431,7,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,2
883,2021,IT1,L1,12.2472021920635,43.6082687517851,8,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,1
884,2021,IT1,L1,12.7149827367549,42.684907978046,9,21/22,Serie A,Bundesliga,0,Serie ABundesliga,Italy,0
885,2021,ES1,FR1,2.37400008367352,46.8112151872169,0,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,9
886,2021,ES1,FR1,1.50131713707591,46.2950131220792,1,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,8
887,2021,ES1,FR1,0.665500543881693,45.7210351435156,2,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,7
888,2021,ES1,FR1,-0.129630793812144,45.0919037954237,3,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,6
889,2021,ES1,FR1,-0.880443867570952,44.4104936211472,4,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,5
890,2021,ES1,FR1,-1.58350816208172,43.6799180294944,5,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,4
891,2021,ES1,FR1,-2.23561132940773,42.9035150693647,6,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,3
892,2021,ES1,FR1,-2.83377386642184,42.084832177979,7,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,2
893,2021,ES1,FR1,-3.37526272835613,41.2276099724012,8,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,1
894,2021,ES1,FR1,-3.85760381626696,40.3357651584073,9,21/22,LaLiga,Ligue 1,8500000,LaLigaLigue 1,Spain,0
895,2021,FR1,ES1,-3.86254233785258,40.3319845511868,0,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,9
896,2021,FR1,ES1,-2.98977831638016,40.848049527869,1,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,8
897,2021,FR1,ES1,-2.15387157234636,41.4218962082755,2,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,7
898,2021,FR1,ES1,-1.35864141975335,42.0509026484187,3,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,6
899,2021,FR1,ES1,-0.607721318527698,42.7321948756678,4,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,5
900,2021,FR1,ES1,0.095457727001893,43.4626600201222,5,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,4
901,2021,FR1,ES1,0.747682844593614,44.2389605375233,6,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,3
902,2021,FR1,ES1,1.34597397392136,45.0575494587178,7,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,2
903,2021,FR1,ES1,1.88759748267034,45.9146865959982,8,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,1
904,2021,FR1,ES1,2.37007865668653,46.8064556322709,9,21/22,Ligue 1,LaLiga,47000000,Ligue 1LaLiga,France,0
905,2021,ES1,GB1,-3.86656631069273,40.3330288573205,0,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,0
906,2021,ES1,GB1,-3.50117836266055,41.2574101804816,1,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,1
907,2021,ES1,GB1,-3.16218692218413,42.1917944624876,2,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,2
908,2021,ES1,GB1,-2.84986539324417,43.1354281020622,3,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,3
909,2021,ES1,GB1,-2.56446566995682,44.0875500381206,4,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,4
910,2021,ES1,GB1,-2.30621793341553,45.0473923635822,5,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,5
911,2021,ES1,GB1,-2.07533046604502,46.014180944704,6,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,6
912,2021,ES1,GB1,-1.87198948361698,46.9871360454364,7,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,7
913,2021,ES1,GB1,-1.69635898506291,47.9654729562978,8,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,8
914,2021,ES1,GB1,-1.54858062020555,48.9484026272592,9,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,9
915,2021,ES1,GB1,-1.42877357551507,49.9351323041305,10,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,10
916,2021,ES1,GB1,-1.33703447798266,50.9248661679344,11,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,11
917,2021,ES1,GB1,-1.27343731718879,51.916805976751,12,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,12
918,2021,ES1,GB1,-1.2380333856289,52.9101517095179,13,21/22,LaLiga,Premier League,172000000,LaLigaPremier League,Spain,13
919,2021,GB1,ES1,-1.23079067911815,52.9137918641723,0,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,0
920,2021,GB1,ES1,-1.59603341971231,51.9893531568372,1,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,1
921,2021,GB1,ES1,-1.93487808179957,51.0549156371757,2,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,2
922,2021,GB1,ES1,-2.24705137977919,50.1112329494015,3,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,3
923,2021,GB1,ES1,-2.53230153908652,49.1590661941578,4,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,4
924,2021,GB1,ES1,-2.79039849925471,48.1991833146729,5,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,5
925,2021,GB1,ES1,-3.02113409946348,47.2323584773976,6,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,6
926,2021,GB1,ES1,-3.22432224642532,46.2593714476226,7,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,7
927,2021,GB1,ES1,-3.39979906447384,45.2810069605813,8,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,8
928,2021,GB1,ES1,-3.547423027733,44.2980540885432,9,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,9
929,2021,GB1,ES1,-3.66707507426087,43.3113056044107,10,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,10
930,2021,GB1,ES1,-3.75865870207564,42.3215573423296,11,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,11
931,2021,GB1,ES1,-3.82210004698658,41.3296075558323,12,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,12
932,2021,GB1,ES1,-3.85734794216713,40.3362562740284,13,21/22,Premier League,LaLiga,86000000,Premier LeagueLaLiga,United Kingdom,13
933,2021,ES1,IT1,-3.86096634570212,40.3337998805472,0,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,0
934,2021,ES1,IT1,-2.87153041486559,40.3160332611943,1,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,1
935,2021,ES1,IT1,-1.88193665668721,40.3178519882105,2,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,2
936,2021,ES1,IT1,-0.892572714483214,40.3392553491647,3,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,3
937,2021,ES1,IT1,0.0961738584536387,40.3802349599399,4,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,4
938,2021,ES1,IT1,1.08391575066612,40.4407747680175,5,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,5
939,2021,ES1,IT1,2.07026604425032,40.5208510587654,6,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,6
940,2021,ES1,IT1,3.05483836641879,40.6204324647273,7,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,7
941,2021,ES1,IT1,4.03724704085048,40.7394799779102,8,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,8
942,2021,ES1,IT1,5.01710723876747,40.8779469650644,9,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,9
943,2021,ES1,IT1,5.99403512968044,41.0357791859507,10,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,10
944,2021,ES1,IT1,6.96764803174218,41.2129148145876,11,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,11
945,2021,ES1,IT1,7.93756456165165,41.4092844634693,12,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,12
946,2021,ES1,IT1,8.90340478404955,41.6248112107466,13,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,13
947,2021,ES1,IT1,9.86479036034626,41.8594106303585,14,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,14
948,2021,ES1,IT1,10.8213446969245,42.1129908251034,15,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,15
949,2021,ES1,IT1,11.7726930926587,42.3854524626373,16,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,16
950,2021,ES1,IT1,12.7184628856923,42.6766888143841,17,21/22,LaLiga,Serie A,0,LaLigaSerie A,Spain,17
951,2021,IT1,ES1,12.7176342424351,42.6707410030026,0,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,0
952,2021,IT1,ES1,11.7281966415119,42.6884143692046,1,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,1
953,2021,IT1,ES1,10.7386030591414,42.6865023742496,2,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,2
954,2021,IT1,ES1,9.74924113857098,42.6650057671034,3,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,3
955,2021,IT1,ES1,8.76049843230154,42.6239329684093,4,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,4
956,2021,IT1,ES1,7.77276225027555,42.5633000671896,5,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,5
957,2021,IT1,ES1,6.7864195081602,42.4831308145428,6,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,6
958,2021,IT1,ES1,5.80185657578486,42.3834566143402,7,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,7
959,2021,IT1,ES1,4.81945912579245,42.264316510924,8,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,8
960,2021,IT1,ES1,3.83961198256394,42.1257571738135,9,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,9
961,2021,IT1,ES1,2.86269897147501,41.967832879423,10,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,10
962,2021,IT1,ES1,1.88910276854414,41.7906054898011,11,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,11
963,2021,IT1,ES1,0.91920475053089,41.5941444283982,12,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,12
964,2021,IT1,ES1,-0.0466151544568518,41.3785266528715,13,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,13
965,2021,IT1,ES1,-1.00797861578819,41.1438366249398,14,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,14
966,2021,IT1,ES1,-1.96450904850876,40.8901662772974,15,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,15
967,2021,IT1,ES1,-2.91583176085644,40.6176149776032,16,21/22,Serie A,LaLiga,46410000,Serie ALaLiga,Italy,16
968,2021,FR1,GB1,-1.23348391982723,52.9151915060127,0,21/22,Ligue 1,Premier League,165500000,Ligue 1Premier League,France,7
969,2021,FR1,GB1,-0.902825003039707,51.9487327557259,1,21/22,Ligue 1,Premier League,165500000,Ligue 1Premier League,France,6
970,2021,FR1,GB1,-0.50715773909986,51.007018759067,2,21/22,Ligue 1,Premier League,165500000,Ligue 1Premier League,France,5
971,2021,FR1,GB1,-0.0483169300224944,50.0944164649749,3,21/22,Ligue 1,Premier League,165500000,Ligue 1Premier League,France,4
972,2021,FR1,GB1,0.471569671614159,49.2151578245876,4,21/22,Ligue 1,Premier League,165500000,Ligue 1Premier League,France,3
973,2021,FR1,GB1,1.05009122955678,48.3733201666911,5,21/22,Ligue 1,Premier League,165500000,Ligue 1Premier League,France,2
974,2021,FR1,GB1,1.68456500349082,47.5728072901883,6,21/22,Ligue 1,Premier League,165500000,Ligue 1Premier League,France,1
975,2021,FR1,GB1,2.37204878953728,46.8173313612665,7,21/22,Ligue 1,Premier League,165500000,Ligue 1Premier League,France,0
976,2021,GB1,FR1,2.37176463018962,46.8119779916499,0,21/22,Premier League,Ligue 1,11500000,Premier LeagueLigue 1,United Kingdom,7
977,2021,GB1,FR1,2.04162192304799,47.7786132011153,1,21/22,Premier League,Ligue 1,11500000,Premier LeagueLigue 1,United Kingdom,6
978,2021,GB1,FR1,1.64645766244475,48.7205383798842,2,21/22,Premier League,Ligue 1,11500000,Premier LeagueLigue 1,United Kingdom,5
979,2021,GB1,FR1,1.18810431785012,49.6333855997167,3,21/22,Premier League,Ligue 1,11500000,Premier LeagueLigue 1,United Kingdom,4
980,2021,GB1,FR1,0.668687381355062,50.5129217736965,4,21/22,Premier League,Ligue 1,11500000,Premier LeagueLigue 1,United Kingdom,3
981,2021,GB1,FR1,0.0906155112653373,51.3550682860493,5,21/22,Premier League,Ligue 1,11500000,Premier LeagueLigue 1,United Kingdom,2
982,2021,GB1,FR1,-0.543430637412671,52.1559199056416,6,21/22,Premier League,Ligue 1,11500000,Premier LeagueLigue 1,United Kingdom,1
983,2021,GB1,FR1,-1.23051084379869,52.9117628954546,7,21/22,Premier League,Ligue 1,11500000,Premier LeagueLigue 1,United Kingdom,0
984,2021,FR1,IT1,2.37576335904583,46.814721861778,0,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,0
985,2021,FR1,IT1,3.24330021862586,46.2823942206911,1,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,1
986,2021,FR1,IT1,4.12839593265903,45.7798024408189,2,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,2
987,2021,FR1,IT1,5.03003166459711,45.3075250571899,3,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,3
988,2021,FR1,IT1,5.94716953862356,44.8661057098327,4,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,4
989,2021,FR1,IT1,6.8787538343558,44.4560525179903,5,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,5
990,2021,FR1,IT1,7.82371220208832,44.0778374952224,6,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,6
991,2021,FR1,IT1,8.78095689717794,43.7318960060688,7,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,7
992,2021,FR1,IT1,9.74938603215024,43.4186262649002,8,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,8
993,2021,FR1,IT1,10.7278848450857,43.1383888775321,9,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,9
994,2021,FR1,IT1,11.7153269828259,42.8915064261303,10,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,10
995,2021,FR1,IT1,12.7105757975221,42.6782630978858,11,21/22,Ligue 1,Serie A,63150000,Ligue 1Serie A,France,11
996,2021,IT1,FR1,12.7174978118279,42.6726928267669,0,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,0
997,2021,IT1,FR1,11.8498773442848,43.2048841875529,1,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,1
998,2021,IT1,FR1,10.9647026934499,43.7073369293251,2,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,2
999,2021,IT1,FR1,10.0629927867361,44.1794726771023,3,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,3
1000,2021,IT1,FR1,9.14578558534252,44.6207479538932,4,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,4
1001,2021,IT1,FR1,8.21413688945487,45.0306548062949,5,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,5
1002,2021,IT1,FR1,7.26911912290983,45.4087213891996,6,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,6
1003,2021,IT1,FR1,6.31182009872473,45.7545125089371,7,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,7
1004,2021,IT1,FR1,5.34334176691243,46.0676301242274,8,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,8
1005,2021,IT1,FR1,4.36479894602305,46.3477138043676,9,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,9
1006,2021,IT1,FR1,3.37731803987276,46.5944411441248,10,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,10
1007,2021,IT1,FR1,2.38203574093668,46.8075281348576,11,21/22,Serie A,Ligue 1,88500000,Serie ALigue 1,Italy,11
1008,2021,GB1,IT1,-1.23427854516184,52.9131706636476,0,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,0
1009,2021,GB1,IT1,-0.520566824116244,52.1830493259648,1,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,1
1010,2021,GB1,IT1,0.20790454132743,51.4676535905665,2,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,2
1011,2021,GB1,IT1,0.950831789802507,50.7672817664824,3,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,3
1012,2021,GB1,IT1,1.7079051320611,50.0822258980024,4,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,4
1013,2021,GB1,IT1,2.47880888015167,49.412771642898,5,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,5
1014,2021,GB1,IT1,3.26322157905585,48.7591981533076,6,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,6
1015,2021,GB1,IT1,4.06081614073042,48.1217779593345,7,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,7
1016,2021,GB1,IT1,4.87125998049788,47.5007768554058,8,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,8
1017,2021,GB1,IT1,5.69421515572914,46.8964537894407,9,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,9
1018,2021,GB1,IT1,6.52933850676054,46.3090607548722,10,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,10
1019,2021,GB1,IT1,7.37628179998607,45.7388426855707,11,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,11
1020,2021,GB1,IT1,8.23469187306535,45.1860373537101,12,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,12
1021,2021,GB1,IT1,9.1042107821871,44.6508752706201,13,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,13
1022,2021,GB1,IT1,9.98447595132597,44.1335795906666,14,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,14
1023,2021,GB1,IT1,10.8751203234313,43.6343660182004,15,21/22,Premier League,Serie A,111300000,Premier LeagueSerie A,United Kingdom,15
